8.0625		  0.822	0.9829	1.0004	0.9963	1.001	1.01175	1.0157	1.0154	1.02525	1.03225	1.0321	1.0261	1.0028	0.99665	0.9965	0.9969	0.9926	0.9919	0.987	0.9902
8.125		  0.708	0.9779	1.0008	0.987	0.9946	1.01505	1.0163	1.0022	1.0209	1.0231	1.01675	1.0139	0.99645	1.00175	0.9892	0.98065	0.9897	0.98945	0.98375	0.98775
8.1875		  0.580	0.9663	0.9859	0.9796	0.9859	1.00995	1.00965	1.00385	1.0091	1.0136	1.0052	1.01015	0.9999	0.98325	0.9808	0.97465	0.9773	0.9763	0.98245	0.977
8.25		  0.494	0.9641	0.9767	0.9783	0.9775	1.0036	1.01155	1.00565	1.0128	1.00995	1.0047	0.99945	0.99575	0.98225	0.98885	0.9665	0.98325	0.9696	0.9816	0.9579
8.3125		  0.543	0.9616	0.9653	0.9782	0.9711	1.0049	1.00975	0.9973	1.01035	0.99945	1.00245	0.99375	0.979	0.9851	0.98655	0.96025	0.96645	0.97495	0.9504	0.94965
8.375		  0.739	0.9641	0.9622	0.9705	0.9646	0.9922	1.0113	1.006	0.99595	0.9975	0.99265	0.98455	0.98295	0.98925	0.97665	0.9481	0.9505	0.96845	0.94865	0.94715
8.4375		  0.915	0.9631	0.9543	0.9696	0.9693	0.98585	1.00025	1.00625	0.9961	0.99805	0.98735	0.98975	0.98345	0.98595	0.964	0.9548	0.95255	0.95015	0.9464	0.94315
8.5		  1.002	0.9685	0.9648	0.9733	0.9767	0.9796	1.0009	1.00535	0.99405	0.99925	0.98835	0.98815	0.9786	0.97005	0.97	0.9592	0.9464	0.94965	0.9551	0.93415
8.5625		  1.045	0.9761	0.9528	0.9827	0.9671	0.97565	0.9845	0.99735	0.9946	1.00305	0.98495	0.98965	0.9803	0.9745	0.962	0.9696	0.952	0.9509	0.9424	0.92295
8.625		  0.940	0.968	0.9507	0.9822	0.9673	0.97015	0.98105	0.98665	0.98955	1.01525	0.9903	0.99735	0.98405	0.9781	0.9687	0.96965	0.9522	0.94575	0.9444	0.9214
8.6875		  0.808	0.9644	0.9531	0.9844	0.97	0.97545	0.98045	0.98575	0.98585	1.00045	0.9878	1.00005	0.98465	0.9731	0.9787	0.96705	0.95385	0.94325	0.946	0.92235
8.75		  0.741	0.9708	0.9692	0.9849	0.9831	0.97405	0.98585	0.9962	0.98975	1.0003	0.98725	1.0043	0.97905	0.97025	0.97525	0.9737	0.9555	0.93595	0.9434	0.9289
8.8125		  0.670	0.9792	0.9856	0.98	0.9965	0.9786	0.98245	0.98825	0.9929	0.9992	0.99315	0.99955	0.96875	0.9776	0.9758	0.9737	0.97175	0.93135	0.94645	0.9325
8.875		  0.621	0.988	0.9947	0.976	0.9878	0.97755	0.97855	0.9877	0.9926	0.9979	0.99265	0.9998	0.96515	0.9807	0.98205	0.9748	0.9723	0.94085	0.9475	0.9249
8.9375		  0.604	0.994	0.9947	0.9879	0.99	0.9826	0.9776	0.99175	0.9902	0.9971	0.98685	1.0039	0.97375	0.9905	0.9847	0.9774	0.9653	0.9368	0.96265	0.93095
9		  0.622	0.9905	1.0062	0.9927	0.9962	0.97525	0.9785	0.9882	0.9911	0.99765	0.98605	1.00355	0.9727	0.98725	0.9831	0.98315	0.9622	0.9491	0.9601	0.9322
9.0625		  0.678	0.9894	1.0039	0.9931	0.997	0.9817	0.98885	0.99065	0.98465	0.99385	0.9886	0.99845	0.98695	0.98045	0.99785	0.98395	0.969	0.9464	0.94975	0.93685
9.125		  0.692	1.0005	1.012	0.9914	0.9882	0.9967	0.98235	0.9939	0.99285	0.99485	0.987	1.0047	0.9925	0.9873	1.00055	0.98535	0.96755	0.9521	0.9493	0.93965
9.1875		  0.720	1.0025	0.997	0.9931	0.9881	0.99095	0.9829	0.9926	0.99085	0.99455	0.9908	1.00115	0.99065	0.9839	0.99695	0.9868	0.97425	0.95565	0.95555	0.94485
9.25		  0.749	1.0058	0.9982	0.9955	0.9994	0.9952	0.98425	1.0025	0.989	0.99275	1.00045	1.00485	0.99715	0.9886	1.0026	0.9912	0.97395	0.9628	0.96245	0.944
9.3125		  0.806	1.0021	0.999	0.9937	1.0038	0.98835	0.9878	1.00235	0.98555	1.0007	1.00715	1.00915	0.99655	0.99515	1.001	0.98375	0.97785	0.9633	0.9663	0.94635
9.375		  0.989	1.004	1.0005	0.9905	0.9963	0.9886	0.98585	1.00305	0.99885	1.0063	1.0056	1.0088	1.0018	0.99365	1.0064	0.9817	0.9748	0.975	0.95975	0.94895
9.4375		  1.196	0.9983	1.0026	0.9939	0.9991	0.9949	0.99245	0.99965	1.0043	1.00255	1.00625	1.0055	0.99005	0.9945	1.00825	0.98905	0.9897	0.985	0.95185	0.94835
